group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,abs_lfc,gene_type,is_tf,direction,reference,DE_rank
mmMYOD1_G1S,ZNF75A,17.092428,2.3081074,1.6899079442352394e-65,3.679430416538529e-64,0.369022869022869,2.3081074,protein_coding,True,up,Control_G1S,33
mmMYOD1_G1S,MSANTD3,26.983212,2.2567255,2.3265003642934808e-160,1.3884952055400948e-158,0.6112266112266113,2.2567255,protein_coding,True,up,Control_G1S,34
mmMYOD1_G1S,ZHX2,11.3040905,2.248477,1.2524573973150158e-29,1.3790203577974184e-28,0.2525987525987526,2.248477,protein_coding,True,up,Control_G1S,35
mmMYOD1_G1S,ZBTB43,13.405103,2.224181,5.64451470580247e-41,7.981096032526328e-40,0.301975051975052,2.224181,protein_coding,True,up,Control_G1S,36
mmMYOD1_G1S,NFKB2,12.89356,2.192383,4.893156720880293e-38,6.481046693138547e-37,0.2998960498960499,2.192383,protein_coding,True,up,Control_G1S,37
mmMYOD1_G1S,E2F7,18.410467,2.1902885,1.0828375591532641e-75,2.6858219655760037e-74,0.4230769230769231,2.1902885,protein_coding,True,up,Control_G1S,38
mmMYOD1_G1S,ZNF625,12.1762085,2.17346,4.161821518463982e-34,5.0712864923824444e-33,0.27494802494802495,2.17346,protein_coding,True,up,Control_G1S,39
mmMYOD1_G1S,IRF1,39.55793,2.1560993,0.0,0.0,0.9152806652806653,2.1560993,protein_coding,True,up,Control_G1S,40
mmMYOD1_G1S,HMGA2,38.558346,2.1421852,0.0,0.0,0.8612266112266113,2.1421852,protein_coding,True,up,Control_G1S,41
mmMYOD1_G1S,MTF2,19.417843,2.0796297,5.453200891918519e-84,1.5123303047499416e-82,0.4407484407484408,2.0796297,protein_coding,True,up,Control_G1S,42
mmMYOD1_G1S,ZNF107,10.954167,2.0176072,6.34593181377052e-28,6.66866929120862e-27,0.25415800415800416,2.0176072,protein_coding,True,up,Control_G1S,43
mmMYOD1_G1S,JUN,26.447105,1.9499589,3.9394668627027386e-154,2.2293478466727257e-152,0.7006237006237006,1.9499589,protein_coding,True,up,Control_G1S,44
mmMYOD1_G1S,NFATC3,13.45156,1.8889295,3.014448815195607e-41,4.291277106549849e-40,0.32276507276507277,1.8889295,protein_coding,True,up,Control_G1S,45
mmMYOD1_G1S,MGA,13.225968,1.8675256,6.213145114678267e-40,8.57284372056047e-39,0.3232848232848233,1.8675256,protein_coding,True,up,Control_G1S,46
mmMYOD1_G1S,TET2,12.498862,1.8625226,7.572718868648088e-36,9.600006775663564e-35,0.3087318087318087,1.8625226,protein_coding,True,up,Control_G1S,47
mmMYOD1_G1S,KLF10,21.062595,1.8183378,1.753064011481893e-98,5.841841691312207e-97,0.5665280665280665,1.8183378,protein_coding,True,up,Control_G1S,48
mmMYOD1_G1S,ZNF609,22.296642,1.8100951,3.982898133950578e-110,1.5278518857044614e-108,0.5561330561330561,1.8100951,protein_coding,True,up,Control_G1S,49
mmMYOD1_G1S,FOXN2,17.410545,1.8026639,6.862667975400351e-68,1.54232017486502e-66,0.4308731808731809,1.8026639,protein_coding,True,up,Control_G1S,50
mmMYOD1_G1S,FOXO3,20.148067,1.794655,2.798285500670161e-90,8.41025376672709e-89,0.5124740124740125,1.794655,protein_coding,True,up,Control_G1S,51
