group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,reference_group,direction
mmMYOD1_high_G1S,MYOD1_exo,41.296528,36.265495,0.0,0.0,1.0,Control_G1S,up
mmMYOD1_high_G1S,MYOD1_endo,41.296528,35.380703,0.0,0.0,1.0,Control_G1S,up
mmMYOD1_high_G1S,MYOD1,41.17233,33.265804,0.0,0.0,0.9969924812030075,Control_G1S,up
mmMYOD1_high_G1S,MT-ND4,41.169952,3.1803198,0.0,0.0,0.9984962406015038,Control_G1S,up
mmMYOD1_high_G1S,LINC-PINT,36.189045,3.0985491,9.053250305120909e-287,3.296957589377945e-284,0.9624060150375939,Control_G1S,up
mmMYOD1_high_G1S,TAF1D,35.22583,2.9002557,8.046563923222909e-272,2.4360729911174128e-269,0.9578947368421052,Control_G1S,up
mmMYOD1_high_G1S,KCNQ5,34.219624,3.6564667,1.234881837673349e-256,3.2323032101099914e-254,0.9383458646616541,Control_G1S,up
mmMYOD1_high_G1S,NAV3,33.093006,3.6095498,3.7468496583756204e-240,8.40632484068416e-238,0.8902255639097745,Control_G1S,up
mmMYOD1_high_G1S,JMJD1C,31.31766,2.6556966,2.682941530128669e-215,4.8852865774690726e-213,0.9037593984962407,Control_G1S,up
mmMYOD1_high_G1S,PPP1R15A,31.142475,3.4783318,6.413308666921962e-213,1.1593785624634177e-210,0.8887218045112782,Control_G1S,up
mmMYOD1_high_G1S,TXNIP,30.779232,2.8847773,4.9701772812048125e-208,8.554151693295516e-206,0.9082706766917293,Control_G1S,up
mmMYOD1_high_G1S,GADD45A,30.761957,3.7189913,8.461840791251931e-208,1.4464567034189015e-205,0.8721804511278195,Control_G1S,up
mmMYOD1_high_G1S,TNFRSF12A,30.44886,1.5896966,1.24024615240066e-203,2.0639010144055487e-201,0.9834586466165414,Control_G1S,up
mmMYOD1_high_G1S,RSRC2,29.857327,2.4638114,7.052363934271295e-196,1.1287375856074466e-193,0.9383458646616541,Control_G1S,up
mmMYOD1_high_G1S,PMAIP1,29.707,4.06989,6.235486241836151e-194,9.732006104649615e-192,0.8075187969924812,Control_G1S,up
mmMYOD1_high_G1S,RUNX1,29.63141,3.250348,5.88802719222185e-193,9.021606541838454e-191,0.8481203007518797,Control_G1S,up
mmMYOD1_high_G1S,NFAT5,29.505754,2.841659,2.4290104451446478e-191,3.633105622952066e-189,0.8481203007518797,Control_G1S,up
mmMYOD1_high_G1S,ESR1,29.492357,9.050755,3.607762355804469e-191,5.364251625837556e-189,0.7157894736842105,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000274213,29.085478,5.301188,5.48001495645947e-186,7.913897461259399e-184,0.7413533834586467,Control_G1S,up
mmMYOD1_high_G1S,MT-ND5,29.078669,1.0838962,6.681531937911075e-186,9.593916259190257e-184,0.9954887218045113,Control_G1S,up
mmMYOD1_high_G1S,TRIO,28.933916,2.173068,4.472215069072214e-184,6.313360688519471e-182,0.9263157894736842,Control_G1S,up
mmMYOD1_high_G1S,ADAMTS6,28.795023,2.369806,2.4759165881420902e-182,3.437283537394168e-180,0.9187969924812031,Control_G1S,up
mmMYOD1_high_G1S,SLC3A2,28.761503,2.3385258,6.504033895297314e-182,8.979855149507192e-180,0.869172932330827,Control_G1S,up
mmMYOD1_high_G1S,RASAL2,28.47507,3.174579,2.385204943037893e-178,3.13798061825425e-176,0.8075187969924812,Control_G1S,up
mmMYOD1_high_G1S,SMURF2,28.464272,3.5817256,3.244940062053375e-178,4.2468153062123544e-176,0.7774436090225564,Control_G1S,up
mmMYOD1_high_G1S,IRF1,28.32001,2.4359772,1.959887695560155e-176,2.5385596914451324e-174,0.8962406015037594,Control_G1S,up
mmMYOD1_high_G1S,STARD13,28.096928,3.6753964,1.0680359790218907e-173,1.3285944594486175e-171,0.7609022556390977,Control_G1S,up
mmMYOD1_high_G1S,MIR4435-2HG,28.088696,1.8485157,1.346377455176392e-173,1.6665897878656345e-171,0.9187969924812031,Control_G1S,up
mmMYOD1_high_G1S,SNHG25,27.535511,2.1642923,6.599325961193632e-167,7.822068997777055e-165,0.912781954887218,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000226824,27.410946,4.1686783,2.0309461633077596e-165,2.3847483734391303e-163,0.7172932330827068,Control_G1S,up
mmMYOD1_high_G1S,RND3,27.286983,1.8469151,6.053795483743662e-164,7.075338275140035e-162,0.9864661654135338,Control_G1S,up
mmMYOD1_high_G1S,MAGI2,27.01472,2.1117342,9.925101779126084e-161,1.113383738865537e-158,0.9203007518796993,Control_G1S,up
mmMYOD1_high_G1S,ABL2,26.940239,3.3600879,7.422926615698726e-160,8.253243362799894e-158,0.7669172932330827,Control_G1S,up
mmMYOD1_high_G1S,MT-CO1,26.845648,0.67043453,9.481331236809733e-159,1.0358560492111086e-156,0.9984962406015038,Control_G1S,up
mmMYOD1_high_G1S,SNHG3,26.659332,3.825677,1.3950504548531984e-156,1.479106659474733e-154,0.7233082706766917,Control_G1S,up
mmMYOD1_high_G1S,DPF3,26.142344,5.1827025,1.204270756103001e-150,1.2251382817553122e-148,0.6631578947368421,Control_G1S,up
mmMYOD1_high_G1S,HDAC9,26.104786,4.798969,3.216998407409559e-150,3.2464552602966826e-148,0.6781954887218045,Control_G1S,up
mmMYOD1_high_G1S,NAV2,26.080973,3.3858507,5.993852095720623e-150,5.976726804018564e-148,0.7308270676691729,Control_G1S,up
mmMYOD1_high_G1S,SPG21,26.026537,2.18474,2.4806177679573395e-149,2.4540536721744894e-147,0.8360902255639098,Control_G1S,up
mmMYOD1_high_G1S,PVT1,25.953638,2.5918167,1.654273581760169e-148,1.6301406495086088e-146,0.7804511278195488,Control_G1S,up
mmMYOD1_high_G1S,H3-3B,25.910332,1.0726824,5.0937836902828646e-148,4.980412317876568e-146,0.9894736842105263,Control_G1S,up
mmMYOD1_high_G1S,INPP4B,25.906057,2.244314,5.6913416648503515e-148,5.543102067998435e-146,0.8360902255639098,Control_G1S,up
mmMYOD1_high_G1S,ATF3,25.740055,4.530586,4.165533521441006e-146,3.995096424685862e-144,0.6857142857142857,Control_G1S,up
mmMYOD1_high_G1S,DDX60L,25.70161,1.988358,1.1213925414289795e-145,1.0714202198109277e-143,0.8481203007518797,Control_G1S,up
mmMYOD1_high_G1S,FNIP1,25.66977,2.899527,2.5438622267207434e-145,2.4212943194332897e-143,0.7458646616541353,Control_G1S,up
mmMYOD1_high_G1S,SNHG15,25.659414,3.4238176,3.319618679277165e-145,3.147750119731193e-143,0.7082706766917293,Control_G1S,up
mmMYOD1_high_G1S,PNN,25.619434,2.1506164,9.26714697793161e-145,8.754318393288177e-143,0.8526315789473684,Control_G1S,up
mmMYOD1_high_G1S,MACF1,25.509737,1.9175495,1.5371424116903175e-143,1.4412430791400858e-141,0.8406015037593985,Control_G1S,up
mmMYOD1_high_G1S,ZBTB20-AS1,25.290884,9.580497,4.024148318407365e-141,3.703985309338471e-139,0.6135338345864662,Control_G1S,up
mmMYOD1_high_G1S,IFIT3,25.133495,1.4423599,2.141387076472081e-139,1.9566827075487437e-137,0.9624060150375939,Control_G1S,up
mmMYOD1_high_G1S,CAMK2D,24.834618,1.981837,3.7916976998909845e-136,3.354851401509178e-134,0.8285714285714286,Control_G1S,up
mmMYOD1_high_G1S,DDIT3,24.789064,3.3184233,1.1762498598888665e-135,1.0298538842957297e-133,0.7488721804511278,Control_G1S,up
mmMYOD1_high_G1S,PHACTR1,24.751776,3.736081,2.966800871073854e-135,2.5885337600119376e-133,0.6781954887218045,Control_G1S,up
mmMYOD1_high_G1S,KMT2E-AS1,24.487019,5.8516793,2.0311294838384804e-132,1.7082903041098847e-130,0.6135338345864662,Control_G1S,up
mmMYOD1_high_G1S,CCNL1,24.305548,2.5972784,1.7126626648441676e-130,1.4203230178945294e-128,0.7473684210526316,Control_G1S,up
mmMYOD1_high_G1S,ZNFX1,24.300798,1.8868414,1.9226170756855574e-130,1.5891947986127202e-128,0.825563909774436,Control_G1S,up
mmMYOD1_high_G1S,ANKDD1A,24.244509,2.9023514,7.555555449855849e-130,6.204444357646332e-128,0.706766917293233,Control_G1S,up
mmMYOD1_high_G1S,FRMD6-AS2,24.116936,4.2478294,1.6605856544401222e-128,1.3460385911216578e-126,0.6345864661654136,Control_G1S,up
mmMYOD1_high_G1S,SNHG19,24.090208,2.6661415,3.166102348538076e-128,2.558129254471536e-126,0.7563909774436091,Control_G1S,up
mmMYOD1_high_G1S,MED13L,23.985008,2.370563,3.986938158827171e-127,3.180437525555846e-125,0.7473684210526316,Control_G1S,up
mmMYOD1_high_G1S,PNRC2,23.942875,2.0935252,1.096232376507226e-126,8.68963001794119e-125,0.7804511278195488,Control_G1S,up
mmMYOD1_high_G1S,XAF1,23.894867,1.1854925,3.4631418954303014e-126,2.7279570391339376e-124,0.9308270676691729,Control_G1S,up
mmMYOD1_high_G1S,PATL2,23.886951,7.1165624,4.1855915023727576e-126,3.2867357272382076e-124,0.58796992481203,Control_G1S,up
mmMYOD1_high_G1S,MT-ND1,23.783524,0.89110017,4.945977238148216e-125,3.8358801246971715e-123,0.9894736842105263,Control_G1S,up
mmMYOD1_high_G1S,HNRNPDL,23.559761,1.1832734,9.970766668774326e-123,7.523886632221059e-121,0.9473684210526315,Control_G1S,up
mmMYOD1_high_G1S,CYTOR,23.409817,1.1951665,3.3949683356054413e-121,2.538951319556355e-119,0.9518796992481203,Control_G1S,up
mmMYOD1_high_G1S,KANSL1,23.409277,2.6824174,3.4381028908048026e-121,2.5635801020813966e-119,0.7022556390977444,Control_G1S,up
mmMYOD1_high_G1S,H1-4,23.33524,3.2421663,1.946324561254689e-120,1.4426915508910864e-118,0.6827067669172933,Control_G1S,up
mmMYOD1_high_G1S,IFIT2,23.279392,2.2067773,7.170271524946979e-120,5.283712107884683e-118,0.9233082706766917,Control_G1S,up
mmMYOD1_high_G1S,MKLN1,23.270826,2.4261436,8.75553798114125e-120,6.433016327196413e-118,0.7443609022556391,Control_G1S,up
mmMYOD1_high_G1S,SNHG12,23.227537,3.3100574,2.3998410796868773e-119,1.7530001933247634e-117,0.6676691729323309,Control_G1S,up
mmMYOD1_high_G1S,ZC3HAV1,23.113108,2.683482,3.4182641891317053e-118,2.461150216174828e-116,0.7593984962406015,Control_G1S,up
mmMYOD1_high_G1S,RIGI,23.101437,1.5187386,4.478490482441259e-118,3.206139853070768e-116,0.9172932330827067,Control_G1S,up
mmMYOD1_high_G1S,GMNN,23.052416,2.2954278,1.3910785474309052e-117,9.874299926509543e-116,0.7699248120300752,Control_G1S,up
mmMYOD1_high_G1S,RSL1D1,22.990997,1.3840123,5.7357117531181e-117,4.0599145051366654e-115,0.8676691729323308,Control_G1S,up
mmMYOD1_high_G1S,ARSJ,22.87503,3.339099,8.236918794286564e-116,5.797683346297837e-114,0.6451127819548872,Control_G1S,up
mmMYOD1_high_G1S,UBE2E2,22.826801,2.4407518,2.4849082991115773e-115,1.744155746929489e-113,0.7172932330827068,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000289013,22.76717,7.0836525,9.70096288903993e-115,6.715311170132104e-113,0.5578947368421052,Control_G1S,up
mmMYOD1_high_G1S,DCBLD2,22.749231,2.71653,1.4603844219507558e-114,1.0081466965598513e-112,0.6962406015037594,Control_G1S,up
mmMYOD1_high_G1S,JUN,22.729343,2.5739987,2.2974320525981556e-114,1.5730210522530369e-112,0.7413533834586467,Control_G1S,up
mmMYOD1_high_G1S,PPP1R10,22.636621,2.7165968,1.8898603633607282e-113,1.2800110838417352e-111,0.6857142857142857,Control_G1S,up
mmMYOD1_high_G1S,ASH1L,22.604368,1.8999265,3.9255671941878626e-113,2.651657324073995e-111,0.7789473684210526,Control_G1S,up
mmMYOD1_high_G1S,H1-0,22.592081,2.034024,5.1847257408262043e-113,3.492809340897611e-111,0.8225563909774436,Control_G1S,up
mmMYOD1_high_G1S,PCNX4,22.408361,2.5228908,3.262204573180601e-111,2.1743415521188895e-109,0.6902255639097744,Control_G1S,up
mmMYOD1_high_G1S,SAT1,22.207525,2.016053,2.904983699536176e-109,1.891099233211011e-107,0.8,Control_G1S,up
mmMYOD1_high_G1S,FOSL1,22.16319,2.5675275,7.783421961723696e-109,5.027810464118073e-107,0.6977443609022557,Control_G1S,up
mmMYOD1_high_G1S,KMT2E,22.155117,1.9875277,9.311955608568069e-109,5.999764629028165e-107,0.7548872180451128,Control_G1S,up
mmMYOD1_high_G1S,BRD2,22.101282,2.0071683,3.0722326418566907e-108,1.9643527181825683e-106,0.7383458646616541,Control_G1S,up
mmMYOD1_high_G1S,C1GALT1,22.089216,2.374708,4.012983181940098e-108,2.559346228319563e-106,0.7037593984962406,Control_G1S,up
mmMYOD1_high_G1S,BACH1,22.075647,1.9878865,5.418371654720628e-108,3.4469074161979732e-106,0.7639097744360902,Control_G1S,up
mmMYOD1_high_G1S,HMGA2,21.723995,1.9368308,1.2172155167716927e-104,7.515034767921153e-103,0.7879699248120301,Control_G1S,up
mmMYOD1_high_G1S,EXT1,21.720638,1.3265285,1.309488168551612e-104,8.064906543961987e-103,0.9473684210526315,Control_G1S,up
mmMYOD1_high_G1S,SETD5,21.703236,2.2610664,1.912192791215949e-104,1.1748063681582974e-102,0.6902255639097744,Control_G1S,up
mmMYOD1_high_G1S,PDE4B,21.664507,1.9463601,4.436352525116487e-104,2.705744326483667e-102,0.7954887218045112,Control_G1S,up
mmMYOD1_high_G1S,MYPN,21.637478,3.2646763,7.974619512686768e-104,4.851967048784336e-102,0.6240601503759399,Control_G1S,up
mmMYOD1_high_G1S,LINC03009,21.60885,2.346374,1.4829203254748024e-103,9.000681627664454e-102,0.6887218045112782,Control_G1S,up
mmMYOD1_high_G1S,TOP1,21.604908,1.2250369,1.6150767865955383e-103,9.77919264905366e-102,0.8992481203007519,Control_G1S,up
mmMYOD1_high_G1S,EPC1,21.60046,2.3386707,1.778382377690128e-103,1.0742113554470561e-101,0.7022556390977444,Control_G1S,up
mmMYOD1_high_G1S,OASL,21.574999,3.2655385,3.084893941433556e-103,1.8544788268024497e-101,0.6526315789473685,Control_G1S,up
mmMYOD1_high_G1S,KIF13A,21.500278,2.3509908,1.5475444675901143e-102,9.236745221283704e-101,0.6932330827067669,Control_G1S,up
mmMYOD1_high_G1S,MCL1,21.482594,2.0094554,2.2650419864644525e-102,1.3487197875800653e-100,0.7443609022556391,Control_G1S,up
mmMYOD1_high_G1S,APBB2,21.447569,2.13006,4.811540667419731e-102,2.8582599028587e-100,0.7052631578947368,Control_G1S,up
mmMYOD1_high_G1S,PHACTR4,21.436563,1.6891057,6.095110617406022e-102,3.612215556466474e-100,0.7894736842105263,Control_G1S,up
mmMYOD1_high_G1S,SSH2,21.357727,2.6916294,3.305021284656243e-101,1.9371768324277613e-99,0.6541353383458647,Control_G1S,up
mmMYOD1_high_G1S,ATF4,21.273222,1.0679889,2.009860989736647e-100,1.1636817269608863e-98,0.9338345864661655,Control_G1S,up
mmMYOD1_high_G1S,SQSTM1,21.245356,1.2112427,3.639376897623974e-100,2.102304889275752e-98,0.9924812030075187,Control_G1S,up
mmMYOD1_high_G1S,DST,21.233337,1.0323335,4.700301722400742e-100,2.708926185332244e-98,0.9578947368421052,Control_G1S,up
mmMYOD1_high_G1S,MSANTD3,21.18183,2.7554078,1.4046722355068148e-99,8.040228686518278e-98,0.6481203007518797,Control_G1S,up
mmMYOD1_high_G1S,ACIN1,21.1656,1.5971757,1.982201948507229e-99,1.1320175127747648e-97,0.7849624060150376,Control_G1S,up
mmMYOD1_high_G1S,GABPB1-AS1,21.143322,2.7605345,3.1789096864073085e-99,1.8113297641733073e-97,0.6421052631578947,Control_G1S,up
mmMYOD1_high_G1S,TENT2,21.028448,2.4910583,3.602387326889008e-98,2.0433586625297287e-96,0.6541353383458647,Control_G1S,up
mmMYOD1_high_G1S,PSG8,20.983543,4.898272,9.271916548327493e-98,5.2474035816750725e-96,0.544360902255639,Control_G1S,up
mmMYOD1_high_G1S,CHD9,20.899767,1.624066,5.380630121184951e-97,3.03149044137075e-95,0.7609022556390977,Control_G1S,up
mmMYOD1_high_G1S,PLK2,20.845648,3.490016,1.6693406310179257e-96,9.363212360763045e-95,0.6120300751879699,Control_G1S,up
mmMYOD1_high_G1S,RIPK2-DT,20.822752,2.6312773,2.692674099847429e-96,1.506937968395684e-94,0.6526315789473685,Control_G1S,up
mmMYOD1_high_G1S,MAP4K5,20.797308,2.3684118,4.5779914878873415e-96,2.550682264027342e-94,0.6661654135338346,Control_G1S,up
mmMYOD1_high_G1S,ARHGAP24,20.796135,2.5419586,4.691179019485035e-96,2.6079634159650437e-94,0.6526315789473685,Control_G1S,up
mmMYOD1_high_G1S,EIF5,20.77696,1.2642552,6.994876022743976e-96,3.871525213645609e-94,0.8751879699248121,Control_G1S,up
mmMYOD1_high_G1S,TTC17,20.680487,2.355487,5.19155023005062e-95,2.8421192631963395e-93,0.6526315789473685,Control_G1S,up
mmMYOD1_high_G1S,TSC22D2,20.652538,2.7943377,9.262158847382166e-95,5.048579772603451e-93,0.6180451127819548,Control_G1S,up
mmMYOD1_high_G1S,MAPK8,20.597485,2.3573472,2.89069995157672e-94,1.567511884685636e-92,0.6601503759398496,Control_G1S,up
mmMYOD1_high_G1S,IFIT1,20.597422,1.0852132,2.8944823085567295e-94,1.567511884685636e-92,0.9308270676691729,Control_G1S,up
mmMYOD1_high_G1S,PSG8-AS1,20.444593,8.595288,6.711408029012663e-93,3.565417779133831e-91,0.49774436090225566,Control_G1S,up
mmMYOD1_high_G1S,SAMD4A,20.428522,2.7647448,9.328115494204507e-93,4.934671287123597e-91,0.637593984962406,Control_G1S,up
mmMYOD1_high_G1S,SRSF3,20.412071,1.2104107,1.3062884676954572e-92,6.895885843750305e-91,0.8721804511278195,Control_G1S,up
mmMYOD1_high_G1S,SNHG8,20.374388,1.263477,2.8222515880231012e-92,1.4836305000804285e-90,0.9082706766917293,Control_G1S,up
mmMYOD1_high_G1S,CFLAR,20.339396,1.9024444,5.7637419455482524e-92,3.01731890849451e-90,0.7157894736842105,Control_G1S,up
mmMYOD1_high_G1S,LHFPL6,20.2835,2.2702663,1.7986068020478882e-91,9.39613133510589e-90,0.6691729323308271,Control_G1S,up
mmMYOD1_high_G1S,SEMA3A,20.270359,3.293996,2.3493468941153093e-91,1.2222440736093063e-89,0.5789473684210527,Control_G1S,up
mmMYOD1_high_G1S,NSRP1,20.265911,1.3154547,2.571616343627555e-91,1.335115195923e-89,0.8345864661654135,Control_G1S,up
mmMYOD1_high_G1S,H2AC6,20.231836,2.7692235,5.135488027391549e-91,2.6552375134217046e-89,0.6511278195488722,Control_G1S,up
mmMYOD1_high_G1S,SH3D19,20.122124,2.8204024,4.7240262351558944e-90,2.4176238541139982e-88,0.606015037593985,Control_G1S,up
mmMYOD1_high_G1S,USP10,20.062984,1.93571,1.5546670535564418e-89,7.89205529732652e-88,0.7157894736842105,Control_G1S,up
mmMYOD1_high_G1S,FAF1,20.037588,2.9172866,2.5902290484869414e-89,1.3096031293839008e-87,0.5864661654135338,Control_G1S,up
mmMYOD1_high_G1S,TAF7,19.938515,1.5700028,1.8857909669391955e-88,9.45831445454054e-87,0.762406015037594,Control_G1S,up
mmMYOD1_high_G1S,PPP2R3A,19.865269,2.5251093,8.13164773709558e-88,4.062267283056416e-86,0.6165413533834586,Control_G1S,up
mmMYOD1_high_G1S,SNHG9,19.83862,1.6026049,1.3820022378789436e-87,6.863034038225712e-86,0.7819548872180451,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000285744,19.800951,3.067006,2.9212355686033114e-87,1.4364932948701372e-85,0.5969924812030075,Control_G1S,up
mmMYOD1_high_G1S,FILIP1L,19.777248,2.003742,4.675155681996061e-87,2.2900060814268425e-85,0.7804511278195488,Control_G1S,up
mmMYOD1_high_G1S,ZFAND3,19.759624,1.9840047,6.629492757383505e-87,3.2409707005356557e-85,0.687218045112782,Control_G1S,up
mmMYOD1_high_G1S,THUMPD3-AS1,19.744251,2.3295174,8.988811904694091e-87,4.3858420493427784e-85,0.6511278195488722,Control_G1S,up
mmMYOD1_high_G1S,LINC01004,19.742193,5.031252,9.362605915949401e-87,4.5593713460460576e-85,0.5052631578947369,Control_G1S,up
mmMYOD1_high_G1S,IFI44,19.734735,1.4760072,1.0851498868589982e-86,5.274206258605979e-85,0.8150375939849624,Control_G1S,up
mmMYOD1_high_G1S,ZFC3H1,19.676483,2.2693012,3.42999542622546e-86,1.660672930061529e-84,0.6421052631578947,Control_G1S,up
mmMYOD1_high_G1S,HERC4,19.643627,1.362016,6.554514428665729e-86,3.167343049298316e-84,0.8766917293233083,Control_G1S,up
mmMYOD1_high_G1S,RSAD2,19.642614,2.3716156,6.686636210672795e-86,3.2249864626062573e-84,0.7007518796992481,Control_G1S,up
mmMYOD1_high_G1S,GPATCH4,19.620241,1.8573923,1.0386022906199284e-85,4.980534037919381e-84,0.6992481203007519,Control_G1S,up
mmMYOD1_high_G1S,ZBTB20,19.581686,1.2594304,2.2156644806848882e-85,1.058464202864066e-83,0.849624060150376,Control_G1S,up
mmMYOD1_high_G1S,MAT2A,19.51675,2.516274,7.911135495388734e-85,3.7578641347472234e-83,0.6240601503759399,Control_G1S,up
mmMYOD1_high_G1S,SMURF1,19.494251,2.9019377,1.2283887556321275e-84,5.823953330476246e-83,0.5819548872180451,Control_G1S,up
mmMYOD1_high_G1S,ZNF462,19.473604,3.7286313,1.838677905034572e-84,8.700997815011059e-83,0.5293233082706766,Control_G1S,up
mmMYOD1_high_G1S,ATXN2,19.411236,2.040685,6.201842326287764e-84,2.907460708488039e-82,0.6676691729323309,Control_G1S,up
mmMYOD1_high_G1S,PARP14,19.399359,0.9362168,7.8138624942244365e-84,3.656363812939881e-82,0.9142857142857143,Control_G1S,up
mmMYOD1_high_G1S,ZSCAN30,19.329327,3.8128273,3.043628130623571e-83,1.4163016234501686e-81,0.5142857142857142,Control_G1S,up
mmMYOD1_high_G1S,RGMB,19.307571,1.7697979,4.638796201802503e-83,2.154596505709673e-81,0.7263157894736842,Control_G1S,up
mmMYOD1_high_G1S,TNFAIP3,19.26984,4.353156,9.623419263028064e-83,4.445170574289875e-81,0.518796992481203,Control_G1S,up
mmMYOD1_high_G1S,PALM2AKAP2,19.260782,1.1858546,1.1463310574813951e-82,5.285322350897705e-81,0.8872180451127819,Control_G1S,up
mmMYOD1_high_G1S,TRIM56,19.21195,1.6523784,2.940057240566374e-82,1.3456786583051337e-80,0.7263157894736842,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000257496,19.20538,4.747051,3.3367247787298263e-82,1.521691837385174e-80,0.49624060150375937,Control_G1S,up
mmMYOD1_high_G1S,H1-2,19.175138,2.134967,5.971024902457723e-82,2.713199163633954e-80,0.7037593984962406,Control_G1S,up
mmMYOD1_high_G1S,YAE1,19.146399,2.7577488,1.03714632257209e-81,4.704226136027342e-80,0.5819548872180451,Control_G1S,up
mmMYOD1_high_G1S,MARCHF7,19.143295,1.7662693,1.100812704355592e-81,4.984003898206723e-80,0.6842105263157895,Control_G1S,up
mmMYOD1_high_G1S,CLASP1,19.139164,2.1993222,1.1916832168029379e-81,5.385722279105076e-80,0.631578947368421,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000290032,19.113007,6.734788,1.9679953069467127e-81,8.878238074139496e-80,0.4706766917293233,Control_G1S,up
mmMYOD1_high_G1S,BIRC2,19.103142,1.5612047,2.377428113904537e-81,1.0706095635518496e-79,0.7533834586466165,Control_G1S,up
mmMYOD1_high_G1S,DNTTIP2,19.033379,1.514098,9.024365840920705e-81,4.020642993805948e-79,0.7443609022556391,Control_G1S,up
mmMYOD1_high_G1S,HAS2,19.030718,4.798198,9.49432149031519e-81,4.2225364674095594e-79,0.49774436090225566,Control_G1S,up
mmMYOD1_high_G1S,ARGLU1,19.028643,1.0625825,9.877644803568019e-81,4.385255452721858e-79,0.8751879699248121,Control_G1S,up
mmMYOD1_high_G1S,WDR43,18.974903,1.7617029,2.7501444951255878e-80,1.2081403998866393e-78,0.6962406015037594,Control_G1S,up
mmMYOD1_high_G1S,ZNF131,18.968744,1.78416,3.092037237317306e-80,1.3559635549617674e-78,0.675187969924812,Control_G1S,up
mmMYOD1_high_G1S,PICALM,18.967651,1.8880887,3.156963925585195e-80,1.382024207702174e-78,0.6661654135338346,Control_G1S,up
mmMYOD1_high_G1S,ARID4B,18.948208,1.5543997,4.568780320081944e-80,1.996596728400332e-78,0.7338345864661654,Control_G1S,up
mmMYOD1_high_G1S,WDFY3,18.947496,2.5489056,4.631053566730128e-80,2.0202971184860185e-78,0.5864661654135338,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000271553,18.902607,5.4352055,1.0855424006955749e-79,4.7111415275783085e-78,0.47218045112781953,Control_G1S,up
mmMYOD1_high_G1S,AFF4,18.881786,1.2908226,1.610489043779306e-79,6.965295816193873e-78,0.8105263157894737,Control_G1S,up
mmMYOD1_high_G1S,SETD2,18.835266,2.0749784,3.8817352966731327e-79,1.6730745203225124e-77,0.6345864661654136,Control_G1S,up
mmMYOD1_high_G1S,ZNF207,18.801968,1.3289111,7.276660317006856e-79,3.125605477705099e-77,0.7834586466165413,Control_G1S,up
mmMYOD1_high_G1S,LINC00973,18.762035,9.566935,1.54375597196593e-78,6.597193888360525e-77,0.4556390977443609,Control_G1S,up
mmMYOD1_high_G1S,BDP1,18.742685,1.3666309,2.221274904550011e-78,9.460372169751302e-77,0.7804511278195488,Control_G1S,up
mmMYOD1_high_G1S,PHLDA1,18.72169,2.0894752,3.295272779000155e-78,1.4010763856297107e-76,0.6676691729323309,Control_G1S,up
mmMYOD1_high_G1S,PDGFC,18.664183,3.006436,9.684688006508101e-78,4.1038252989466367e-76,0.5578947368421052,Control_G1S,up
mmMYOD1_high_G1S,NRIP1,18.661934,2.1931553,1.0100933069112761e-77,4.2730007771155796e-76,0.6195488721804512,Control_G1S,up
mmMYOD1_high_G1S,CHD2,18.612896,1.7793951,2.52586912250095e-77,1.0631497371893447e-75,0.6932330827067669,Control_G1S,up
mmMYOD1_high_G1S,PNISR,18.611155,1.3940488,2.609334203169694e-77,1.0964439775459545e-75,0.7759398496240602,Control_G1S,up
mmMYOD1_high_G1S,BAZ2B,18.602161,1.8905629,3.086124741923037e-77,1.2946267531726557e-75,0.6631578947368421,Control_G1S,up
mmMYOD1_high_G1S,PSG9,18.599358,4.817025,3.2517589003477073e-77,1.3618366274656197e-75,0.4857142857142857,Control_G1S,up
mmMYOD1_high_G1S,VEGFC,18.594545,2.1542413,3.557183913069869e-77,1.4872698397274486e-75,0.6225563909774436,Control_G1S,up
mmMYOD1_high_G1S,LURAP1L-AS1,18.588005,4.604204,4.018439831342797e-77,1.6773314963784353e-75,0.4917293233082707,Control_G1S,up
mmMYOD1_high_G1S,ENSG00000262003,18.580517,4.098776,4.62038889579792e-77,1.9222041750597705e-75,0.49624060150375937,Control_G1S,up
mmMYOD1_high_G1S,ACYP2,18.577318,1.865104,4.904108155527752e-77,2.036866607142171e-75,0.6781954887218045,Control_G1S,up
mmMYOD1_high_G1S,ETS1,18.531384,1.8090091,1.1528311589041122e-76,4.772379136893334e-75,0.6992481203007519,Control_G1S,up
mmMYOD1_high_G1S,IRF9,18.515106,1.8457843,1.5598653049985066e-76,6.446759109210934e-75,0.6646616541353384,Control_G1S,up
mmMYOD1_high_G1S,WNT5B,18.468033,1.9997526,3.734443732127234e-76,1.5358281849573345e-74,0.6676691729323309,Control_G1S,up
mmMYOD1_high_G1S,UBC,18.419994,0.71989286,9.081437047212884e-76,3.710542278412445e-74,0.9789473684210527,Control_G1S,up
mmMYOD1_high_G1S,HSPA9,18.303535,1.3055489,7.754827430673615e-75,3.1278218888919196e-73,0.7789473684210526,Control_G1S,up
