group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,abs_lfc,gene_type,is_tf,direction,reference,DE_rank
mmMYOD1,FOXK1,4.5418477,0.7279855,5.576334574792414e-06,2.1174396633857364e-05,0.25764966740576495,0.7279855,protein_coding,True,up,Control,180
mmMYOD1,ZNF146,8.385651,0.7277473,5.044579251564356e-17,3.231772011086334e-16,0.3968957871396896,0.7277473,protein_coding,True,up,Control,181
mmMYOD1,SP100,32.876366,0.72609717,4.7848573340308625e-237,3.505082372444882e-235,0.9618625277161863,0.72609717,protein_coding,True,up,Control,182
mmMYOD1,ZEB2,9.585063,0.7170188,9.240152817193739e-22,6.838529593072455e-21,0.5095343680709534,0.7170188,protein_coding,True,up,Control,183
mmMYOD1,TFE3,4.9810467,0.71435136,6.324134307127376e-07,2.567046827154805e-06,0.25587583148558757,0.71435136,protein_coding,True,up,Control,184
mmMYOD1,RBCK1,19.831633,0.7124339,1.58800475429604e-87,3.54039107865504e-86,0.7889135254988914,0.7124339,protein_coding,True,up,Control,185
mmMYOD1,ZNF585A,6.7944503,0.70729005,1.0872633384214433e-11,5.68126150749274e-11,0.3321507760532151,0.70729005,protein_coding,True,up,Control,186
mmMYOD1,GLYR1,9.096395,0.7037985,9.338066669727824e-20,6.541072292823566e-19,0.4376940133037694,0.7037985,protein_coding,True,up,Control,187
mmMYOD1,AHRR,7.377397,0.697273,1.6141411676373629e-13,9.14473753732951e-13,0.38669623059866964,0.697273,protein_coding,True,up,Control,188
mmMYOD1,ZNF292,9.552316,0.69074583,1.2682954943987967e-21,9.35344660765018e-21,0.4762749445676275,0.69074583,protein_coding,True,up,Control,189
mmMYOD1,OSR2,-10.48093,-0.68311936,1.0569851738798418e-25,8.79688952597049e-25,0.28558758314855875,0.68311936,protein_coding,True,down,Control,190
mmMYOD1,ELF2,11.830839,0.6812745,2.7042600375986965e-32,2.6183906629944063e-31,0.5853658536585366,0.6812745,protein_coding,True,up,Control,191
mmMYOD1,ZBTB24,4.866527,0.67844325,1.135763420332838e-06,4.520385189178344e-06,0.2660753880266075,0.67844325,protein_coding,True,up,Control,192
mmMYOD1,GTF3A,-16.367424,-0.6664682,3.267532559229371e-60,5.074167063238392e-59,0.5454545454545454,0.6664682,protein_coding,True,down,Control,193
mmMYOD1,KDM5B,9.106657,0.6643705,8.495956056984307e-20,5.956177229011934e-19,0.4696230598669623,0.6643705,protein_coding,True,up,Control,194
mmMYOD1,TOPORS,5.5458717,0.66332394,2.924932903710263e-08,1.2866222713344548e-07,0.3374722838137472,0.66332394,protein_coding,True,up,Control,195
mmMYOD1,NFE2L2,16.038694,0.6590846,6.858177388813755e-58,1.0293821091477563e-56,0.7507760532150776,0.6590846,protein_coding,True,up,Control,196
mmMYOD1,SAFB2,7.1401186,0.65524006,9.325035492161595e-13,5.126933080438779e-12,0.3787139689578714,0.65524006,protein_coding,True,up,Control,197
mmMYOD1,ZBED5,4.6318407,0.65206647,3.6242867312055296e-06,1.3973274268569915e-05,0.28824833702882485,0.65206647,protein_coding,True,up,Control,198
mmMYOD1,ZNF148,13.99431,0.64005727,1.6885914158003142e-44,2.0476615788319832e-43,0.6478935698447894,0.64005727,protein_coding,True,up,Control,199
mmMYOD1,ELF1,15.727975,0.6357046,9.727299410501213e-56,1.4038375932696926e-54,0.7223946784922395,0.6357046,protein_coding,True,up,Control,200
mmMYOD1,JUND,-15.799512,-0.63521516,3.135369484032062e-56,4.566915574248672e-55,0.5237250554323725,0.63521516,protein_coding,True,down,Control,201
mmMYOD1,MAX,8.931772,0.63353276,4.192390419708274e-19,2.8616680707848436e-18,0.4558758314855876,0.63353276,protein_coding,True,up,Control,202
mmMYOD1,ATF2,5.011032,0.6279697,5.413890684973807e-07,2.2071948296390046e-06,0.2940133037694013,0.6279697,protein_coding,True,up,Control,203
mmMYOD1,TEAD1,20.622084,0.62646836,1.7390619979471927e-94,4.153580965819502e-93,0.8434589800443459,0.62646836,protein_coding,True,up,Control,204
mmMYOD1,CEBPZ,18.82253,0.6178758,4.9369867773604536e-79,9.907885764213958e-78,0.8159645232815964,0.6178758,protein_coding,True,up,Control,205
mmMYOD1,ATF5,6.3911824,0.6060862,1.6460766687442376e-10,8.143201885975136e-10,0.37250554323725055,0.6060862,protein_coding,True,up,Control,206
mmMYOD1,ADNP,4.382212,0.6024773,1.1748023131341044e-05,4.342810492836178e-05,0.2749445676274945,0.6024773,protein_coding,True,up,Control,207
mmMYOD1,MECP2,7.069885,0.59990054,1.5506229226900373e-12,8.42216851610676e-12,0.4150776053215078,0.59990054,protein_coding,True,up,Control,208
mmMYOD1,SP3,8.351628,0.5993588,6.732827711033119e-17,4.2947202098862187e-16,0.4541019955654102,0.5993588,protein_coding,True,up,Control,209
mmMYOD1,PHF20,7.7117887,0.5965955,1.2406631772435045e-14,7.322739720794056e-14,0.4541019955654102,0.5965955,protein_coding,True,up,Control,210
mmMYOD1,ATF1,5.2436123,0.5889384,1.57462736498179e-07,6.662864124710753e-07,0.3237250554323725,0.5889384,protein_coding,True,up,Control,211
mmMYOD1,CENPS,-9.486123,-0.57569814,2.3978636925426087e-21,1.754476503751473e-20,0.2727272727272727,0.57569814,protein_coding,True,down,Control,212
mmMYOD1,SMAD3,4.37656,0.5752936,1.205668903414396e-05,4.452982047213012e-05,0.3210643015521064,0.5752936,protein_coding,True,up,Control,213
mmMYOD1,LCORL,4.8057714,0.57062757,1.541558242236445e-06,6.084384604843374e-06,0.34545454545454546,0.57062757,protein_coding,True,up,Control,214
mmMYOD1,TMF1,12.468119,0.5610399,1.1142633739508972e-35,1.1564222029694442e-34,0.6266075388026607,0.5610399,protein_coding,True,up,Control,215
mmMYOD1,RBPJ,10.54849,0.5608426,5.162013290783162e-26,4.332022242625843e-25,0.6328159645232816,0.5608426,protein_coding,True,up,Control,216
mmMYOD1,E2F3,4.339409,0.5529834,1.428666455004376e-05,5.251122490994726e-05,0.31086474501108646,0.5529834,protein_coding,True,up,Control,217
mmMYOD1,RELA,4.513445,0.5505965,6.378303791965683e-06,2.4077713503144493e-05,0.29223946784922394,0.5505965,protein_coding,True,up,Control,218
mmMYOD1,STAT2,19.815094,0.54598486,2.205962104005917e-87,4.9093891784989075e-86,0.8851441241685144,0.54598486,protein_coding,True,up,Control,219
mmMYOD1,SHOX,11.141832,0.5336364,7.848762700934833e-29,7.030588649685868e-28,0.7161862527716186,0.5336364,protein_coding,True,up,Control,220
mmMYOD1,TRERF1,3.5728464,0.53335243,0.0003531218953409586,0.0011469158146764384,0.30598669623059865,0.53335243,protein_coding,True,up,Control,221
mmMYOD1,PURA,6.7508116,0.5268224,1.4702042477154484e-11,7.640196882750435e-11,0.42261640798226163,0.5268224,protein_coding,True,up,Control,222
mmMYOD1,REXO4,6.9917417,0.5267401,2.7149428539374813e-12,1.457288061269668e-11,0.4483370288248337,0.5267401,protein_coding,True,up,Control,223
mmMYOD1,ZBTB38,14.280595,0.52623737,2.8912128735947475e-46,3.608773704020945e-45,0.8341463414634146,0.52623737,protein_coding,True,up,Control,224
mmMYOD1,IRF2,13.183352,0.51741594,1.0941792703003623e-39,1.2229692324540435e-38,0.7108647450110864,0.51741594,protein_coding,True,up,Control,225
mmMYOD1,ZHX1,5.829009,0.5104107,5.5757451968497244e-09,2.5537034964645675e-08,0.3738359201773836,0.5104107,protein_coding,True,up,Control,226
mmMYOD1,ZBTB1,3.7198608,0.5071209,0.00019933261237222436,0.0006644244121072578,0.28780487804878047,0.5071209,protein_coding,True,up,Control,227
mmMYOD1,HOXA10,-8.932052,-0.5018691,4.1817961980207685e-19,2.8552122628116802e-18,0.258980044345898,0.5018691,protein_coding,True,down,Control,228
siPRRX1,ZSCAN30,40.310623,3.3565414,0.0,0.0,0.5384197664947054,3.3565414,protein_coding,True,up,Control,1
siPRRX1,ZNF133,18.882034,2.5219579,1.60291327387392e-79,3.602397041087309e-78,0.2766766223187619,2.5219579,protein_coding,True,up,Control,2
siPRRX1,MEIS1,42.60865,2.5180955,0.0,0.0,0.6415965245723595,2.5180955,protein_coding,True,up,Control,3
siPRRX1,ZNF587,24.121675,2.223586,1.480925482197885e-128,5.786894815817116e-127,0.3779527559055118,2.223586,protein_coding,True,up,Control,4
siPRRX1,NFAT5,52.953884,2.0273573,0.0,0.0,0.851751289709476,2.0273573,protein_coding,True,up,Control,5
siPRRX1,AEBP1,-58.037693,-2.0173094,0.0,0.0,0.5786043985881075,2.0173094,protein_coding,True,down,Control,6
siPRRX1,HIVEP3,20.108461,1.995103,6.222499579997728e-90,1.60191111113753e-88,0.33722508824327996,1.995103,protein_coding,True,up,Control,7
siPRRX1,PRRX1,-48.227863,-1.9203659,0.0,0.0,0.42275319033396686,1.9203659,protein_coding,True,down,Control,8
siPRRX1,XBP1,-45.64879,-1.8520304,0.0,0.0,0.39017105620418135,1.8520304,protein_coding,True,down,Control,9
siPRRX1,ZNF398,14.789431,1.8499882,1.7139854547215377e-49,2.5125786776740583e-48,0.25224002172142274,1.8499882,protein_coding,True,up,Control,10
siPRRX1,RFX7,33.787273,1.737182,3.033309741382762e-250,2.6555728418809504e-248,0.6125441216399674,1.737182,protein_coding,True,up,Control,11
siPRRX1,NFATC3,21.406347,1.6809341,1.1660313072188671e-101,3.491978858782033e-100,0.39180016291067066,1.6809341,protein_coding,True,up,Control,12
siPRRX1,GTF2I,15.564752,1.6781845,1.2636007438741628e-54,2.0196712653042122e-53,0.2818354602226446,1.6781845,protein_coding,True,up,Control,13
siPRRX1,SREBF2,18.032509,1.6665697,1.0826551022795355e-72,2.217016471057507e-71,0.33070866141732286,1.6665697,protein_coding,True,up,Control,14
siPRRX1,MITF,21.078562,1.6493039,1.2512956588038594e-98,3.6055108627414873e-97,0.3939723051859897,1.6493039,protein_coding,True,up,Control,15
siPRRX1,EPAS1,-42.026512,-1.6245,0.0,0.0,0.4615802335052946,1.6245,protein_coding,True,down,Control,16
siPRRX1,ZNF804A,14.826455,1.6223437,9.881453847531371e-50,1.452787649930212e-48,0.294325278305729,1.6223437,protein_coding,True,up,Control,17
siPRRX1,ZNF654,20.44979,1.6193645,6.0335896980469345e-93,1.6076349390575532e-91,0.3806679337496606,1.6193645,protein_coding,True,up,Control,18
siPRRX1,KLF12,31.83025,1.5850103,2.470240545134971e-222,1.869495901718713e-220,0.6255769752918816,1.5850103,protein_coding,True,up,Control,19
siPRRX1,ZNF33B,16.784527,1.5511478,3.1674493698391047e-63,5.7214473663966454e-62,0.31903339668748304,1.5511478,protein_coding,True,up,Control,20
siPRRX1,HMGA2,46.14562,1.5486282,0.0,0.0,0.9158294868313874,1.5486282,protein_coding,True,up,Control,21
siPRRX1,GTF2IRD1,16.03715,1.4758353,7.030889833468892e-58,1.1745886832163523e-56,0.3144175943524301,1.4758353,protein_coding,True,up,Control,22
siPRRX1,ZNF609,30.323566,1.4514945,5.607065556593168e-202,3.659302056492466e-200,0.6087428726581591,1.4514945,protein_coding,True,up,Control,23
siPRRX1,KDM2B,14.346509,1.3600074,1.120368877533316e-46,1.563910467605672e-45,0.2967689383654629,1.3600074,protein_coding,True,up,Control,24
siPRRX1,HIF1A,-48.948673,-1.3451499,0.0,0.0,0.7963616616888406,1.3451499,protein_coding,True,down,Control,25
siPRRX1,JUND,-33.845924,-1.2520996,4.166654463290336e-251,3.673381054197648e-249,0.4800434428455064,1.2520996,protein_coding,True,down,Control,26
siPRRX1,MGA,14.032543,1.248745,9.855289874250573e-45,1.3241925849220317e-43,0.3087157208797176,1.248745,protein_coding,True,up,Control,27
siPRRX1,NFIX,-32.374413,-1.1945698,6.291106043532e-230,4.970765108483806e-228,0.48058647841433616,1.1945698,protein_coding,True,down,Control,28
siPRRX1,ZNF652,17.158346,1.1936976,5.444240283700595e-66,1.0223615946805765e-64,0.3928862340483302,1.1936976,protein_coding,True,up,Control,29
siPRRX1,RREB1,17.727728,1.1902611,2.5617572544076434e-70,5.100373436945043e-69,0.40727667662231876,1.1902611,protein_coding,True,up,Control,30
siPRRX1,ZNF714,13.1306305,1.1888449,2.1981969759604597e-39,2.6785595159060383e-38,0.3016562584849308,1.1888449,protein_coding,True,up,Control,31
siPRRX1,SCMH1,23.006245,1.1874123,4.036457261527281e-117,1.4125351692637112e-115,0.543850122183003,1.1874123,protein_coding,True,up,Control,32
siPRRX1,ATF4,-42.487362,-1.1785697,0.0,0.0,0.7178930219929406,1.1785697,protein_coding,True,down,Control,33
siPRRX1,ZNF37A,18.716244,1.176215,3.650021326522975e-78,8.05183809044919e-77,0.4327993483573174,1.176215,protein_coding,True,up,Control,34
siPRRX1,ARID2,16.77259,1.1499977,3.8725486310426666e-63,6.975029168715271e-62,0.3980450719522129,1.1499977,protein_coding,True,up,Control,35
siPRRX1,KCMF1,20.497496,1.1493173,2.2666356924317504e-93,6.0522304365611216e-92,0.48547379853380396,1.1493173,protein_coding,True,up,Control,36
siPRRX1,POU2F1,12.2783165,1.1484579,1.1843681692277573e-34,1.30921401759862e-33,0.2894379581862612,1.1484579,protein_coding,True,up,Control,37
siPRRX1,TET2,11.138008,1.1437641,8.193149149504646e-29,7.863295092836277e-28,0.25875644854737984,1.1437641,protein_coding,True,up,Control,38
siPRRX1,ASH1L,36.457134,1.1427546,5.3029199082399325e-291,5.768015827464786e-289,0.829215313603041,1.1427546,protein_coding,True,up,Control,39
siPRRX1,ZNF69,11.605017,1.1379156,3.886134621247776e-31,3.96761554219714e-30,0.27206081998370896,1.1379156,protein_coding,True,up,Control,40
siPRRX1,BAZ2B,25.696789,1.1291916,1.26959440643369e-145,5.626072143924672e-144,0.6253054575074667,1.1291916,protein_coding,True,up,Control,41
siPRRX1,PRDM5,10.568558,1.0984086,4.168547530182742e-26,3.7446880673354157e-25,0.2552267173499864,1.0984086,protein_coding,True,up,Control,42
siPRRX1,NFIA,12.923981,1.0947257,3.296353285676505e-38,3.912336922810953e-37,0.3163182188433342,1.0947257,protein_coding,True,up,Control,43
siPRRX1,LCOR,19.382421,1.0912929,1.0861270468650905e-83,2.5818380491515858e-82,0.47895737170784686,1.0912929,protein_coding,True,up,Control,44
siPRRX1,CLOCK,25.115582,1.0905849,3.360964374863009e-139,1.4337451762785734e-137,0.6174314417594352,1.0905849,protein_coding,True,up,Control,45
siPRRX1,GATAD2A,16.211485,1.0858076,4.183434670284107e-59,7.107030393884955e-58,0.39831658973662776,1.0858076,protein_coding,True,up,Control,46
siPRRX1,ZFP91,-31.235487,-1.0840099,3.514929894329226e-214,2.5233179578547467e-212,0.5405919087700244,1.0840099,protein_coding,True,down,Control,47
siPRRX1,LCORL,19.77629,1.0727094,4.7647116785695225e-87,1.1806523238238442e-85,0.5085528102090687,1.0727094,protein_coding,True,up,Control,48
siPRRX1,BNC2,31.133142,1.0704991,8.578487305511309e-213,6.0887873457140446e-211,0.786587021449905,1.0704991,protein_coding,True,up,Control,49
siPRRX1,SIM1,18.459417,1.0609359,4.3804438711898847e-76,9.383037741476303e-75,0.4716263915286451,1.0609359,protein_coding,True,up,Control,50
siPRRX1,ZFY,10.363194,1.060833,3.645794073779934e-25,3.2063080818269035e-24,0.25142546836817814,1.060833,protein_coding,True,up,Control,51
siPRRX1,MTF2,15.054043,1.0444913,3.247640481787544e-51,4.892099205359342e-50,0.38474070051588377,1.0444913,protein_coding,True,up,Control,52
siPRRX1,GLI2,12.224213,1.0365108,2.3080658480412682e-34,2.5346355986837808e-33,0.3049144718979093,1.0365108,protein_coding,True,up,Control,53
siPRRX1,POU2F2,14.418005,1.0261166,3.9870037317798066e-47,5.637448270382634e-46,0.3665490089600869,1.0261166,protein_coding,True,up,Control,54
siPRRX1,ZNF721,18.04976,1.023791,7.923250664759004e-73,1.626467289238029e-71,0.46646755362476244,1.023791,protein_coding,True,up,Control,55
siPRRX1,NCOA1,14.444219,1.0164616,2.7262992559285453e-47,3.867927448021492e-46,0.37062177572631005,1.0164616,protein_coding,True,up,Control,56
siPRRX1,ZNF521,11.347158,1.000994,7.661252345678456e-30,7.542971255388593e-29,0.2907955471083356,1.000994,protein_coding,True,up,Control,57
siPRRX1,ZNF791,13.260621,0.9992816,3.916387895599301e-40,4.833161211435562e-39,0.34346999728482214,0.9992816,protein_coding,True,up,Control,58
siPRRX1,PHF21A,18.508512,0.99789613,1.763022139170262e-76,3.802377190454249e-75,0.4903611186532718,0.99789613,protein_coding,True,up,Control,59
siPRRX1,ZNF75A,9.824833,0.9959767,8.801976579934805e-23,7.213257128096605e-22,0.25251153950583766,0.9959767,protein_coding,True,up,Control,60
siPRRX1,TFCP2,14.451064,0.9956659,2.468435836114034e-47,3.506044025901708e-46,0.3757806136301928,0.9956659,protein_coding,True,up,Control,61
siPRRX1,AKAP8L,11.927567,0.9907622,8.502297987970766e-33,9.08285455976843e-32,0.31007330980179204,0.9907622,protein_coding,True,up,Control,62
siPRRX1,FOXN3,15.990067,0.97385573,1.4987041814234776e-57,2.4905053745004167e-56,0.4325278305729025,0.97385573,protein_coding,True,up,Control,63
siPRRX1,BPTF,31.905949,0.9319584,2.2080573220931347e-223,1.686311497717693e-221,0.8444203095302742,0.9319584,protein_coding,True,up,Control,64
siPRRX1,RFX3,10.062448,0.9299027,8.096019369977702e-24,6.83077846507924e-23,0.26907412435514527,0.9299027,protein_coding,True,up,Control,65
siPRRX1,HMBOX1,10.163082,0.92783165,2.8976714992119144e-24,2.473900580672734e-23,0.2766766223187619,0.92783165,protein_coding,True,up,Control,66
siPRRX1,GPBP1L1,15.051553,0.92188513,3.372272417490307e-51,5.073755494722243e-50,0.41922345913657344,0.92188513,protein_coding,True,up,Control,67
siPRRX1,KMT2A,23.72625,0.9202804,1.932737780241334e-124,7.258889307375749e-123,0.6641325006787945,0.9202804,protein_coding,True,up,Control,68
siPRRX1,FOXN2,12.575825,0.9155898,2.867915742568315e-36,3.262075642723924e-35,0.3524300841705132,0.9155898,protein_coding,True,up,Control,69
siPRRX1,TRERF1,16.212675,0.9147884,4.103067647121952e-59,6.975215000107318e-58,0.45832202009231604,0.9147884,protein_coding,True,up,Control,70
siPRRX1,ZNF544,9.101993,0.90074676,8.868912949504935e-20,6.661892579051151e-19,0.25196850393700787,0.90074676,protein_coding,True,up,Control,71
siPRRX1,MEF2A,19.345955,0.8989189,2.204849348222903e-83,5.216482553997049e-82,0.5555253869128428,0.8989189,protein_coding,True,up,Control,72
siPRRX1,GLYR1,19.676722,0.8944244,3.413855433702644e-86,8.368442109971964e-85,0.5633994026608743,0.8944244,protein_coding,True,up,Control,73
siPRRX1,RBCK1,-25.863995,-0.8899791,1.6934205260331104e-147,7.611607180162421e-146,0.5731740428998099,0.8899791,protein_coding,True,down,Control,74
siPRRX1,SMYD3,28.016907,0.88858616,1.0113243599144077e-172,5.441228237089809e-171,0.8389899538419766,0.88858616,protein_coding,True,up,Control,75
siPRRX1,TRPS1,17.119568,0.87605417,1.0606047268475987e-65,1.9783782009482377e-64,0.5142546836817812,0.87605417,protein_coding,True,up,Control,76
siPRRX1,NCOA2,14.727373,0.8485188,4.301026680454819e-49,6.268422063405325e-48,0.44230247081183816,0.8485188,protein_coding,True,up,Control,77
siPRRX1,KLF6,-21.180412,-0.83095,1.4476145224946396e-99,4.224478802810722e-98,0.5077382568558241,0.83095,protein_coding,True,down,Control,78
siPRRX1,HIVEP2,9.354639,0.82713014,8.388545967717775e-21,6.509283693170996e-20,0.2867227803421124,0.82713014,protein_coding,True,up,Control,79
siPRRX1,HMGA1,29.64188,0.8189116,4.3158939877113672e-193,2.651372917731927e-191,0.890035297311974,0.8189116,protein_coding,True,up,Control,80
siPRRX1,ARID3A,11.784911,0.81392145,4.6691425771692e-32,4.882100557384658e-31,0.36410534890035295,0.81392145,protein_coding,True,up,Control,81
siPRRX1,DZIP1,16.428137,0.81344616,1.202989229173287e-60,2.09033937567137e-59,0.5066521857181645,0.81344616,protein_coding,True,up,Control,82
siPRRX1,ZNF532,10.640055,0.81313664,1.9401614134433346e-26,1.7592383859320543e-25,0.31903339668748304,0.81313664,protein_coding,True,up,Control,83
siPRRX1,TET1,9.4366,0.8021154,3.8507240366103865e-21,3.0160003785496436e-20,0.29106706489275047,0.8021154,protein_coding,True,up,Control,84
siPRRX1,DMTF1,9.437692,0.79772437,3.810819369943572e-21,2.985676566548244e-20,0.29351072495248437,0.79772437,protein_coding,True,up,Control,85
siPRRX1,TBX5,13.701489,0.7976189,9.946335464946345e-43,1.287540571315002e-41,0.4311702416508281,0.7976189,protein_coding,True,up,Control,86
siPRRX1,NR2C1,8.988326,0.7963223,2.5102429915381425e-19,1.859444734828637e-18,0.27586206896551724,0.7963223,protein_coding,True,up,Control,87
siPRRX1,IRF7,-13.246568,-0.7942927,4.723160183062488e-40,5.820212003905252e-39,0.27097474884604944,0.7942927,protein_coding,True,down,Control,88
siPRRX1,NCOA3,17.418194,0.7933007,6.004259060415884e-68,1.1569249474847355e-66,0.5473798533803964,0.7933007,protein_coding,True,up,Control,89
siPRRX1,STAT2,-28.006365,-0.7864996,1.359213358001606e-172,7.2973493233222985e-171,0.7477599782785772,0.7864996,protein_coding,True,down,Control,90
siPRRX1,ZNF226,9.980357,0.7824156,1.8579762373724397e-23,1.5494029518825065e-22,0.3144175943524301,0.7824156,protein_coding,True,up,Control,91
siPRRX1,MYSM1,10.627911,0.76616293,2.2100812156503033e-26,2.0010991216010638e-25,0.34455606842248165,0.76616293,protein_coding,True,up,Control,92
siPRRX1,E2F7,12.816594,0.74738777,1.3238866875633825e-37,1.5486022770818225e-36,0.45044800434428456,0.74738777,protein_coding,True,up,Control,93
siPRRX1,ZFX,9.312305,0.7424886,1.2508762519943243e-20,9.658732854213088e-20,0.2959543850122183,0.7424886,protein_coding,True,up,Control,94
siPRRX1,KDM2A,15.897088,0.7315121,6.637962780183372e-57,1.0922426510470688e-55,0.53923431984795,0.7315121,protein_coding,True,up,Control,95
siPRRX1,SAFB,17.599691,0.7251612,2.4767108979045047e-69,4.861706095370983e-68,0.6033125169698615,0.7251612,protein_coding,True,up,Control,96
siPRRX1,MEIS2,21.8782,0.72431153,4.19060229649201e-106,1.2999144852056573e-104,0.8137387998913929,0.72431153,protein_coding,True,up,Control,97
siPRRX1,LIN54,8.549495,0.7181277,1.2362839887426138e-17,8.679204107612997e-17,0.2878088514797719,0.7181277,protein_coding,True,up,Control,98
siPRRX1,PRDM1,7.9150763,0.7014644,2.471017437317579e-15,1.5891165633488992e-14,0.27151778441487917,0.7014644,protein_coding,True,up,Control,99
siPRRX1,PPARA,7.690864,0.6861875,1.4614449845735007e-14,9.11625290029637e-14,0.2658159109421667,0.6861875,protein_coding,True,up,Control,100
siPRRX1,ZNF131,17.141441,0.6848617,7.282365134790593e-66,1.3614338272079499e-64,0.6160738528373608,0.6848617,protein_coding,True,up,Control,101
siPRRX1,ZNF611,8.341456,0.68061703,7.338096592171769e-17,5.015696816510007e-16,0.2894379581862612,0.68061703,protein_coding,True,up,Control,102
siPRRX1,SKIL,-13.27596,-0.680336,3.191541532889885e-40,3.944450199478173e-39,0.33668205267445017,0.680336,protein_coding,True,down,Control,103
siPRRX1,PA2G4,31.824362,0.6708995,2.97978815406615e-222,2.2483530678398223e-220,0.9788216128156394,0.6708995,protein_coding,True,up,Control,104
siPRRX1,IRF1,-17.99311,-0.6659871,2.2062236464060178e-72,4.495829305725677e-71,0.5620418137387999,0.6659871,protein_coding,True,down,Control,105
siPRRX1,ELF1,-18.064533,-0.66322356,6.063330552290048e-73,1.2477251716366892e-71,0.5424925332609286,0.66322356,protein_coding,True,down,Control,106
siPRRX1,TWIST2,22.286917,0.6571605,4.949182867695328e-110,1.5881630745046337e-108,0.8131957643225631,0.6571605,protein_coding,True,up,Control,107
siPRRX1,ZKSCAN1,12.305152,0.65410584,8.497666893486441e-35,9.422435055857913e-34,0.45343469997284824,0.65410584,protein_coding,True,up,Control,108
siPRRX1,DNMT1,21.76899,0.64559495,4.565765710314341e-105,1.4076003587405905e-103,0.8647841433613902,0.64559495,protein_coding,True,up,Control,109
siPRRX1,THYN1,10.746817,0.63330156,6.1342429856977685e-27,5.627199315759113e-26,0.40483301656258486,0.63330156,protein_coding,True,up,Control,110
siPRRX1,MSANTD3,11.8362665,0.62772024,2.5348720254924574e-32,2.6660190252207402e-31,0.45587836003258214,0.62772024,protein_coding,True,up,Control,111
siPRRX1,RFX8,8.4990835,0.62689024,1.91092943591232e-17,1.3322423142822685e-16,0.34102633722508824,0.62689024,protein_coding,True,up,Control,112
siPRRX1,YY1,-20.617924,-0.6254466,1.895195365716372e-94,5.153536662228308e-93,0.6551724137931034,0.6254466,protein_coding,True,down,Control,113
siPRRX1,HOXA9,11.343966,0.62160015,7.945992731389602e-30,7.811072510520154e-29,0.4613087157208797,0.62160015,protein_coding,True,up,Control,114
siPRRX1,NFE2L1,-18.46732,-0.61820364,3.784085488749884e-76,8.112536859243139e-75,0.6120010860711377,0.61820364,protein_coding,True,down,Control,115
siPRRX1,FOSL1,14.855882,0.5980295,6.37242082358197e-50,9.40184648345981e-49,0.6372522400217214,0.5980295,protein_coding,True,up,Control,116
siPRRX1,IRF2,-16.792664,-0.597584,2.761674853315831e-63,4.9956689967180395e-62,0.5710019006244909,0.597584,protein_coding,True,down,Control,117
siPRRX1,NFKB1,8.0025425,0.59547055,1.2187599112194935e-15,7.939476673399273e-15,0.32419223459136576,0.59547055,protein_coding,True,up,Control,118
siPRRX1,PLSCR1,-27.349455,-0.59013957,1.0961290090417089e-164,5.609233702888386e-163,0.9049687754547923,0.59013957,protein_coding,True,down,Control,119
siPRRX1,SMAD3,9.109279,0.5865084,8.293159173226659e-20,6.235006504682616e-19,0.3879989139288623,0.5865084,protein_coding,True,up,Control,120
siPRRX1,PAX3,6.3897896,0.57803696,1.6611417898492386e-10,8.659304691234847e-10,0.2682595710019006,0.57803696,protein_coding,True,up,Control,121
siPRRX1,ZNF407,6.739101,0.57302934,1.5936961929730218e-11,8.733524655319553e-11,0.27450448004344286,0.57302934,protein_coding,True,up,Control,122
siPRRX1,AHDC1,7.3843045,0.5701109,1.5325251893223128e-13,9.174702860832126e-13,0.29758349171870757,0.5701109,protein_coding,True,up,Control,123
siPRRX1,JRKL,6.7593217,0.5689114,1.3863945266659394e-11,7.619105178698248e-11,0.2658159109421667,0.5689114,protein_coding,True,up,Control,124
siPRRX1,NFYB,-10.787021,-0.5668433,3.964348890450453e-27,3.656689802549856e-26,0.3453706217757263,0.5668433,protein_coding,True,down,Control,125
siPRRX1,STAT1,-34.33229,-0.5663178,2.5886388767599906e-258,2.382495985987968e-256,0.9948411620961173,0.5663178,protein_coding,True,down,Control,126
siPRRX1,PKNOX1,6.3115587,0.5652044,2.762391204538093e-10,1.4180558261651355e-09,0.2571273418408906,0.5652044,protein_coding,True,up,Control,127
siPRRX1,ZNF480,7.9734807,0.56457585,1.542668213385933e-15,1.0000279032387759e-14,0.3163182188433342,0.56457585,protein_coding,True,up,Control,128
siPRRX1,PIN1,16.13704,0.5627391,1.4010225517627187e-58,2.3609720077525198e-57,0.6768938365462938,0.5627391,protein_coding,True,up,Control,129
siPRRX1,MLX,10.465822,0.5606824,1.2399469766308522e-25,1.1020483811399645e-24,0.44637523757806136,0.5606824,protein_coding,True,up,Control,130
siPRRX1,SPEN,11.90181,0.5522563,1.1580803223072914e-32,1.2334856370620178e-31,0.512354059190877,0.5522563,protein_coding,True,up,Control,131
siPRRX1,ZNF830,7.731552,0.54836994,1.0624300947924998e-14,6.67699313700759e-14,0.3244637523757806,0.54836994,protein_coding,True,up,Control,132
siPRRX1,ZEB1,19.546831,0.54653585,4.389585910232115e-85,1.064601694792395e-83,0.8579961987510182,0.54653585,protein_coding,True,up,Control,133
siPRRX1,ZNF292,12.322164,0.544643,6.882281045819382e-35,7.634622232108512e-34,0.5403203909856096,0.544643,protein_coding,True,up,Control,134
