group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,abs_lfc,gene_type,is_tf,direction,reference,DE_rank
mmMYOD1_G2M,NR2C2,5.384393,2.0150342,7.268944161108179e-08,7.196197438613243e-07,0.256797583081571,2.0150342,protein_coding,True,up,Control_G2M,33
mmMYOD1_G2M,ZNF75A,8.580477,2.0140219,9.448047909289218e-18,1.9982462270101085e-16,0.4229607250755287,2.0140219,protein_coding,True,up,Control_G2M,34
mmMYOD1_G2M,ZNF92,5.223845,1.9976064,1.7524542061391026e-07,1.6547224495847835e-06,0.2598187311178248,1.9976064,protein_coding,True,up,Control_G2M,35
mmMYOD1_G2M,ZNF43,6.872145,1.9812227,6.324343902956094e-12,8.912252658759103e-11,0.33534743202416917,1.9812227,protein_coding,True,up,Control_G2M,36
mmMYOD1_G2M,NR6A1,6.3091965,1.9741622,2.8048766386691297e-10,3.4768293252688975e-09,0.3323262839879154,1.9741622,protein_coding,True,up,Control_G2M,37
mmMYOD1_G2M,MTF2,12.876397,1.9605615,6.112262927280261e-38,3.253744032009403e-36,0.6193353474320241,1.9605615,protein_coding,True,up,Control_G2M,38
mmMYOD1_G2M,AKAP8L,8.681267,1.9468749,3.913854715508251e-18,8.49952580655664e-17,0.4259818731117825,1.9468749,protein_coding,True,up,Control_G2M,39
mmMYOD1_G2M,ZNF430,5.9657364,1.9425629,2.43533342643044e-09,2.771294731543987e-08,0.3081570996978852,1.9425629,protein_coding,True,up,Control_G2M,40
mmMYOD1_G2M,ZNF35,5.5670934,1.9226269,2.5902380258908218e-08,2.6760822630975653e-07,0.27794561933534745,1.9226269,protein_coding,True,up,Control_G2M,41
mmMYOD1_G2M,ZNF138,5.0242963,1.9056286,5.052818360888664e-07,4.505220515815776e-06,0.256797583081571,1.9056286,protein_coding,True,up,Control_G2M,42
mmMYOD1_G2M,MEIS1,8.517355,1.9030684,1.6323884344546653e-17,3.423655409357923e-16,0.44108761329305135,1.9030684,protein_coding,True,up,Control_G2M,43
mmMYOD1_G2M,ZNF626,5.033872,1.8916433,4.806702010744318e-07,4.297978459856289e-06,0.256797583081571,1.8916433,protein_coding,True,up,Control_G2M,44
mmMYOD1_G2M,TRPS1,11.352918,1.8859007,7.172871205391003e-30,2.816024404791474e-28,0.5830815709969789,1.8859007,protein_coding,True,up,Control_G2M,45
mmMYOD1_G2M,ZNF431,7.3170013,1.8821579,2.5357331450746243e-13,3.9895323107792745e-12,0.38972809667673713,1.8821579,protein_coding,True,up,Control_G2M,46
mmMYOD1_G2M,ZNF44,6.0132217,1.8760815,1.8187177579540331e-09,2.099086007641389e-08,0.31419939577039274,1.8760815,protein_coding,True,up,Control_G2M,47
mmMYOD1_G2M,HIVEP3,6.1715274,1.871936,6.76333165484726e-10,8.072943998085142e-09,0.31722054380664655,1.871936,protein_coding,True,up,Control_G2M,48
mmMYOD1_G2M,NFATC3,8.303866,1.8616949,1.0077699388854078e-16,2.0080275562596954e-15,0.4259818731117825,1.8616949,protein_coding,True,up,Control_G2M,49
mmMYOD1_G2M,RUNX1,13.99772,1.8452889,1.609535013785572e-44,1.101939421154667e-42,0.7583081570996979,1.8452889,protein_coding,True,up,Control_G2M,50
mmMYOD1_G2M,ZNF121,5.193845,1.8166707,2.0599514096681994e-07,1.9241018259971442e-06,0.27492447129909364,1.8166707,protein_coding,True,up,Control_G2M,51
mmMYOD1_G2M,GTF2I,4.8073835,1.7668114,1.5291843686808757e-06,1.2858864272916895e-05,0.2598187311178248,1.7668114,protein_coding,True,up,Control_G2M,52
mmMYOD1_G2M,PRDM8,5.326362,1.745936,1.0019937415105834e-07,9.735535479193704e-07,0.28700906344410876,1.745936,protein_coding,True,up,Control_G2M,53
mmMYOD1_G2M,FOXN2,8.912361,1.704417,4.995698736279035e-19,1.1558188439019064e-17,0.48942598187311176,1.704417,protein_coding,True,up,Control_G2M,54
mmMYOD1_G2M,ZNF195,6.6658998,1.7039578,2.6304917312486143e-11,3.5212432199974794e-10,0.35347432024169184,1.7039578,protein_coding,True,up,Control_G2M,55
mmMYOD1_G2M,RFX7,11.408979,1.7005655,3.77130027024328e-30,1.4993305473122255e-28,0.6042296072507553,1.7005655,protein_coding,True,up,Control_G2M,56
mmMYOD1_G2M,MGA,6.697718,1.6968304,2.1169893089408133e-11,2.853619816332987e-10,0.3685800604229607,1.6968304,protein_coding,True,up,Control_G2M,57
mmMYOD1_G2M,ZNF521,4.4851055,1.6850005,7.287789171140289e-06,5.606643928783554e-05,0.2688821752265861,1.6850005,protein_coding,True,up,Control_G2M,58
mmMYOD1_G2M,ZNF701,4.5448036,1.6808003,5.498655337236064e-06,4.2973316952843965e-05,0.256797583081571,1.6808003,protein_coding,True,up,Control_G2M,59
mmMYOD1_G2M,GTF2IRD1,4.654472,1.6648113,3.248121295340967e-06,2.6182962998632383e-05,0.2719033232628399,1.6648113,protein_coding,True,up,Control_G2M,60
mmMYOD1_G2M,EPAS1,-14.9501295,-1.6482425,1.5544732161079706e-50,1.2722375904862824e-48,0.35347432024169184,1.6482425,protein_coding,True,down,Control_G2M,61
mmMYOD1_G2M,AEBP2,6.594171,1.642167,4.2763843413136525e-11,5.610884227668242e-10,0.40483383685800606,1.642167,protein_coding,True,up,Control_G2M,62
mmMYOD1_G2M,ZNF197,4.540137,1.6080945,5.621778091058722e-06,4.3867328048429016e-05,0.2537764350453172,1.6080945,protein_coding,True,up,Control_G2M,63
mmMYOD1_G2M,POU2F1,5.7399445,1.5962809,9.470751359859503e-09,1.020420663241123e-07,0.338368580060423,1.5962809,protein_coding,True,up,Control_G2M,64
mmMYOD1_G2M,SETDB2,6.0561013,1.5552644,1.3946007972614783e-09,1.621060954121901e-08,0.34441087613293053,1.5552644,protein_coding,True,up,Control_G2M,65
mmMYOD1_G2M,ZNF714,7.756069,1.5541348,8.760216431473484e-15,1.525358267894683e-13,0.459214501510574,1.5541348,protein_coding,True,up,Control_G2M,66
mmMYOD1_G2M,TET2,4.743807,1.549712,2.097389680019938e-06,1.732950118388062e-05,0.283987915407855,1.549712,protein_coding,True,up,Control_G2M,67
mmMYOD1_G2M,NPAS2,4.487378,1.5343105,7.21050123791976e-06,5.555690098251208e-05,0.256797583081571,1.5343105,protein_coding,True,up,Control_G2M,68
mmMYOD1_G2M,ZNF718,4.4904084,1.5258161,7.108669271102474e-06,5.4822720719987954e-05,0.2688821752265861,1.5258161,protein_coding,True,up,Control_G2M,69
mmMYOD1_G2M,BAZ2B,10.311931,1.5252802,6.223849308709168e-25,1.9354014570622098e-23,0.5981873111782477,1.5252802,protein_coding,True,up,Control_G2M,70
mmMYOD1_G2M,ZNF486,4.8757787,1.5229663,1.0838009327397796e-06,9.303581221735465e-06,0.2809667673716012,1.5229663,protein_coding,True,up,Control_G2M,71
mmMYOD1_G2M,RREB1,7.887314,1.5206321,3.0876002387076027e-15,5.5413602569833734e-14,0.4471299093655589,1.5206321,protein_coding,True,up,Control_G2M,72
mmMYOD1_G2M,ETV6,6.3018026,1.5191212,2.942038675312208e-10,3.6396683286998788e-09,0.3595166163141994,1.5191212,protein_coding,True,up,Control_G2M,73
mmMYOD1_G2M,MSANTD3,10.485236,1.516354,1.0099296315645507e-25,3.2616313525309643e-24,0.6314199395770392,1.516354,protein_coding,True,up,Control_G2M,74
mmMYOD1_G2M,NCOA3,11.298462,1.5069598,1.3353620915375327e-29,5.13032231069909e-28,0.6314199395770392,1.5069598,protein_coding,True,up,Control_G2M,75
mmMYOD1_G2M,NFIX,-14.194026,-1.5044304,9.976344503639582e-46,7.041169438158655e-44,0.4199395770392749,1.5044304,protein_coding,True,down,Control_G2M,76
mmMYOD1_G2M,ZNF609,9.963742,1.4953948,2.1963529765882014e-23,6.285371855325188e-22,0.5770392749244713,1.4953948,protein_coding,True,up,Control_G2M,77
mmMYOD1_G2M,ZNF480,7.3786387,1.4924209,1.5991609300187207e-13,2.5366488338163117e-12,0.42900302114803623,1.4924209,protein_coding,True,up,Control_G2M,78
mmMYOD1_G2M,PRDM1,5.422242,1.4882804,5.8856017107592464e-08,5.875313014880286e-07,0.3564954682779456,1.4882804,protein_coding,True,up,Control_G2M,79
mmMYOD1_G2M,ETS2,6.4536233,1.483436,1.0920710971784723e-10,1.3886325094993065e-09,0.4229607250755287,1.483436,protein_coding,True,up,Control_G2M,80
mmMYOD1_G2M,NFKB2,4.5350456,1.4800103,5.759102598062005e-06,4.492493383387331e-05,0.28700906344410876,1.4800103,protein_coding,True,up,Control_G2M,81
mmMYOD1_G2M,GTF2B,7.1334224,1.4776634,9.790343667780467e-13,1.465111226900846e-11,0.4471299093655589,1.4776634,protein_coding,True,up,Control_G2M,82
mmMYOD1_G2M,GPBP1L1,8.9777565,1.4689487,2.763440170118602e-19,6.507422466204311e-18,0.513595166163142,1.4689487,protein_coding,True,up,Control_G2M,83
mmMYOD1_G2M,NFE2L3,4.217616,1.4533057,2.468987065225509e-05,0.00017593808565188922,0.2628398791540785,1.4533057,protein_coding,True,up,Control_G2M,84
mmMYOD1_G2M,KCMF1,9.56113,1.4480484,1.1647807205079787e-21,3.0969608871411077e-20,0.5468277945619335,1.4480484,protein_coding,True,up,Control_G2M,85
mmMYOD1_G2M,REL,4.4857116,1.4376454,7.267101944764048e-06,5.595868938527167e-05,0.3081570996978852,1.4376454,protein_coding,True,up,Control_G2M,86
mmMYOD1_G2M,ZNF611,6.84069,1.4323628,7.881245562364461e-12,1.0995234647416405e-10,0.4259818731117825,1.4323628,protein_coding,True,up,Control_G2M,87
mmMYOD1_G2M,ZNF721,8.215501,1.4300685,2.1127986459990126e-16,4.102486768112148e-15,0.5105740181268882,1.4300685,protein_coding,True,up,Control_G2M,88
mmMYOD1_G2M,NCOA1,5.8029456,1.4247131,6.515990543669448e-09,7.130695923355338e-08,0.37462235649546827,1.4247131,protein_coding,True,up,Control_G2M,89
mmMYOD1_G2M,BHLHE40,3.6486368,1.4209813,0.00026363543619982937,0.0016187937365486102,0.2537764350453172,1.4209813,protein_coding,True,up,Control_G2M,90
mmMYOD1_G2M,MITF,3.746487,1.4184157,0.00017932829659147238,0.0011318268726845857,0.26586102719033233,1.4184157,protein_coding,True,up,Control_G2M,91
mmMYOD1_G2M,ZNF93,5.5356684,1.4114281,3.100435365162164e-08,3.177061133159239e-07,0.35347432024169184,1.4114281,protein_coding,True,up,Control_G2M,92
mmMYOD1_G2M,ETV3,4.1268873,1.4095188,3.6770647412017986e-05,0.0002559986940632762,0.27794561933534745,1.4095188,protein_coding,True,up,Control_G2M,93
mmMYOD1_G2M,ZNF791,6.120648,1.4032707,9.319559168896195e-10,1.1019446761302862e-08,0.3806646525679758,1.4032707,protein_coding,True,up,Control_G2M,94
mmMYOD1_G2M,ASH1L,15.324136,1.4012765,5.275174323342378e-53,4.618258886700369e-51,0.8580060422960725,1.4012765,protein_coding,True,up,Control_G2M,95
mmMYOD1_G2M,RLF,5.632519,1.3997622,1.7759670086713366e-08,1.8639493341635758e-07,0.3595166163141994,1.3997622,protein_coding,True,up,Control_G2M,96
mmMYOD1_G2M,ZNF724,3.934581,1.3922609,8.33419406799279e-05,0.0005522282704440581,0.2537764350453172,1.3922609,protein_coding,True,up,Control_G2M,97
mmMYOD1_G2M,FOXO3,8.554386,1.386269,1.1849806594369357e-17,2.499901263561079e-16,0.5498489425981873,1.386269,protein_coding,True,up,Control_G2M,98
mmMYOD1_G2M,NCOA2,7.006572,1.3720849,2.442280780449265e-12,3.545046036370204e-11,0.4471299093655589,1.3720849,protein_coding,True,up,Control_G2M,99
mmMYOD1_G2M,JAZF1,4.211222,1.3716643,2.5399292978329706e-05,0.0001805325701198054,0.3413897280966767,1.3716643,protein_coding,True,up,Control_G2M,100
mmMYOD1_G2M,PAX3,6.184255,1.3486129,6.239639762290774e-10,7.476260785279827e-09,0.3957703927492447,1.3486129,protein_coding,True,up,Control_G2M,101
mmMYOD1_G2M,SETDB1,5.1890264,1.3360786,2.113965332044e-07,1.9708902758047326e-06,0.3293051359516616,1.3360786,protein_coding,True,up,Control_G2M,102
mmMYOD1_G2M,IRF7,10.112684,1.3353517,4.8535771039450584e-24,1.4381011593599475e-22,0.6314199395770392,1.3353517,protein_coding,True,up,Control_G2M,103
mmMYOD1_G2M,GATAD2A,7.168332,1.3105394,7.591691524740758e-13,1.148397599341579e-11,0.4652567975830816,1.3105394,protein_coding,True,up,Control_G2M,104
mmMYOD1_G2M,TRAFD1,6.927298,1.3099737,4.289548561489381e-12,6.11339745638016e-11,0.44108761329305135,1.3099737,protein_coding,True,up,Control_G2M,105
mmMYOD1_G2M,HMBOX1,4.490045,1.3089976,7.1208160877654655e-06,5.489954741368367e-05,0.30513595166163143,1.3089976,protein_coding,True,up,Control_G2M,106
mmMYOD1_G2M,ZNF544,5.04763,1.3077279,4.473243860470206e-07,4.014097329934799e-06,0.31722054380664655,1.3077279,protein_coding,True,up,Control_G2M,107
mmMYOD1_G2M,BACH1,10.161564,1.3053423,2.9431636128132975e-24,8.79309499828144e-23,0.6797583081570997,1.3053423,protein_coding,True,up,Control_G2M,108
mmMYOD1_G2M,DMTF1,5.2835126,1.3014705,1.2673004747145548e-07,1.2172091639020605e-06,0.35347432024169184,1.3014705,protein_coding,True,up,Control_G2M,109
mmMYOD1_G2M,KLF10,8.890058,1.2924869,6.107702222498115e-19,1.404045069007206e-17,0.6435045317220544,1.2924869,protein_coding,True,up,Control_G2M,110
